"subj","pred","obj"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G2_D014","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G2_D014","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G2_U007"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G2_D014","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Computer Science"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G1_AR002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G1_AR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","December 1, 2023"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G1_AR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Recent Discoveries in Particle Physics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G5_A001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G5_A001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-10-01"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G5_A001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Advanced Algebraic Structures"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G3_RG003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G3_RG003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G3_D003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G3_RG003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Music Production Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G1_R004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G1_R004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Human Behavior Studies"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A2G2_B001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Book"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A2G2_B001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","October 25, 2023"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A2G2_B001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Quantum Mechanics for Beginners"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_P014","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_D014"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_P014","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","david.smith@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_P014","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_P014","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","MUSIC114"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_P014","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_S002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_P014","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_S005"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_P014","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_S008"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G4_P014","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","David Smith"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G1_CR001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G1_CR001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Advanced Calculus"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G6_RG003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G6_RG003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G6_D003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G6_RG003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Astrophysics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G3_U001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#University"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G3_U001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Global Scholars Academy"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A2G2_P017","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Director"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A2G2_P017","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#A2G2_RG003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A2G2_P017","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","David Green"
