"subj","pred","obj"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G9_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","john.doe@technova.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G9_TA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G9_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teachingAssistantOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G9_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G9_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","John Doe"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G7_A005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G7_A005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-05-12"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A1G7_A005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Particle Physics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G8_TA004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","robert.green@oxford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G8_TA004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G8_TA004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teachingAssistantOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G8_C004"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G8_TA004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Robert Green"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#A0G5_A001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
