"subj","pred","obj"
"http://healtheqkg.example.org/ontology#G18_F025","http://healtheqkg.example.org/ontology#address","505 Birch St"
"http://healtheqkg.example.org/ontology#G18_F025","http://healtheqkg.example.org/ontology#numberOfEmployees","80"
"http://healtheqkg.example.org/ontology#G18_F025","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#G18_F025","http://healtheqkg.example.org/ontology#name","Sunshine Clinic"
"http://healtheqkg.example.org/ontology#G18_F025","http://healtheqkg.example.org/ontology#numberOfBeds","40"
"http://healtheqkg.example.org/ontology#G18_F025","http://healtheqkg.example.org/ontology#abstract","A family-oriented clinic providing preventive care"
"http://healtheqkg.example.org/ontology#G27_F018","http://healtheqkg.example.org/ontology#address","123 Seaside Blvd, Seaside, USA"
"http://healtheqkg.example.org/ontology#G27_F018","http://healtheqkg.example.org/ontology#numberOfEmployees","60"
"http://healtheqkg.example.org/ontology#G27_F018","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#G27_F018","http://healtheqkg.example.org/ontology#name","Coastal Clinic"
"http://healtheqkg.example.org/ontology#G27_F018","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#G27_Z019"
"http://healtheqkg.example.org/ontology#G27_F018","http://healtheqkg.example.org/ontology#numberOfBeds","30"
"http://healtheqkg.example.org/ontology#G27_F018","http://healtheqkg.example.org/ontology#abstract","Serving coastal communities"
"http://healtheqkg.example.org/ontology#G31_P003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Physician"
"http://healtheqkg.example.org/ontology#G31_P003","http://healtheqkg.example.org/ontology#medicalSpecialty","Orthopedics"
"http://healtheqkg.example.org/ontology#G31_P003","http://healtheqkg.example.org/ontology#graduationYear","2015"
"http://healtheqkg.example.org/ontology#G31_P003","http://healtheqkg.example.org/ontology#givenName","Michael"
"http://healtheqkg.example.org/ontology#G31_P003","http://healtheqkg.example.org/ontology#usNPI","1357924680"
"http://healtheqkg.example.org/ontology#G31_P003","http://healtheqkg.example.org/ontology#familyName","Johnson"
"http://healtheqkg.example.org/ontology#G31_P003","http://healtheqkg.example.org/ontology#gender","male"
"http://healtheqkg.example.org/ontology#G31_P003","http://healtheqkg.example.org/ontology#credential","MD"
