"subj","pred","obj"
"http://healtheqkg.example.org/ontology#G17_Z003","http://healtheqkg.example.org/ontology#hasADI","http://healtheqkg.example.org/ontology#G17_A005"
"http://healtheqkg.example.org/ontology#G17_Z003","http://healtheqkg.example.org/ontology#hasADI","http://healtheqkg.example.org/ontology#G17_A006"
"http://healtheqkg.example.org/ontology#G17_Z003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ZipCodeArea"
"http://healtheqkg.example.org/ontology#G17_Z003","http://healtheqkg.example.org/ontology#zipCodeValue","http://healtheqkg.example.org/ontology#z_zipCode"
"http://healtheqkg.example.org/ontology#G11_Z001","http://healtheqkg.example.org/ontology#hasADI","http://healtheqkg.example.org/ontology#G11_A003"
"http://healtheqkg.example.org/ontology#G11_Z001","http://healtheqkg.example.org/ontology#hasADI","http://healtheqkg.example.org/ontology#G11_A001"
"http://healtheqkg.example.org/ontology#G11_Z001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ZipCodeArea"
"http://healtheqkg.example.org/ontology#G11_Z001","http://healtheqkg.example.org/ontology#zipCodeValue","http://healtheqkg.example.org/ontology#z_zipCode"
"http://healtheqkg.example.org/ontology#G17_A002","http://healtheqkg.example.org/ontology#scoredIn","2022"
"http://healtheqkg.example.org/ontology#G17_A002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ADIScore"
"http://healtheqkg.example.org/ontology#G1_A005","http://healtheqkg.example.org/ontology#scoredIn","2018"
"http://healtheqkg.example.org/ontology#G1_A005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ADIScore"
"http://healtheqkg.example.org/ontology#G3_J005","http://healtheqkg.example.org/ontology#hasParticipant","http://healtheqkg.example.org/ontology#G3_P005"
"http://healtheqkg.example.org/ontology#G3_J005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#JobPlacement"
"http://healtheqkg.example.org/ontology#G3_J005","http://healtheqkg.example.org/ontology#worksAt","http://healtheqkg.example.org/ontology#G3_F001"
"http://healtheqkg.example.org/ontology#G3_J005","http://healtheqkg.example.org/ontology#hasTimeReference","2023"
"http://healtheqkg.example.org/ontology#G15_J003","http://healtheqkg.example.org/ontology#hasParticipant","http://healtheqkg.example.org/ontology#G15_P003"
"http://healtheqkg.example.org/ontology#G15_J003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#JobPlacement"
"http://healtheqkg.example.org/ontology#G15_J003","http://healtheqkg.example.org/ontology#worksAt","http://healtheqkg.example.org/ontology#G15_F001"
"http://healtheqkg.example.org/ontology#G15_J003","http://healtheqkg.example.org/ontology#hasTimeReference","2023"
"http://healtheqkg.example.org/ontology#G10_F001","http://healtheqkg.example.org/ontology#address","123 Main St"
"http://healtheqkg.example.org/ontology#G10_F001","http://healtheqkg.example.org/ontology#numberOfEmployees","500"
"http://healtheqkg.example.org/ontology#G10_F001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#G10_F001","http://healtheqkg.example.org/ontology#name","General Hospital"
"http://healtheqkg.example.org/ontology#G10_F001","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#G10_Z001"
"http://healtheqkg.example.org/ontology#G10_F001","http://healtheqkg.example.org/ontology#numberOfBeds","300"
"http://healtheqkg.example.org/ontology#G10_F001","http://healtheqkg.example.org/ontology#abstract","a comprehensive medical center"
"http://healtheqkg.example.org/ontology#G14_F002","http://healtheqkg.example.org/ontology#address","456 Oak Ave"
