"subj","pred","obj"
"http://healtheqkg.example.org/ontology#A2G2_J009","http://healtheqkg.example.org/ontology#hasParticipant","http://healtheqkg.example.org/ontology#A2G2_P009"
"http://healtheqkg.example.org/ontology#A2G2_J009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#JobPlacement"
"http://healtheqkg.example.org/ontology#A2G2_J009","http://healtheqkg.example.org/ontology#worksAt","http://healtheqkg.example.org/ontology#A2G2_F018"
"http://healtheqkg.example.org/ontology#A2G2_J009","http://healtheqkg.example.org/ontology#hasTimeReference","2023"
"http://healtheqkg.example.org/ontology#A2G15_M010","http://healtheqkg.example.org/ontology#scoredIn","2023"
"http://healtheqkg.example.org/ontology#A2G15_M010","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ADIScore"
"http://healtheqkg.example.org/ontology#A1G2_M008","http://healtheqkg.example.org/ontology#numberOfStudents","500"
"http://healtheqkg.example.org/ontology#A1G2_M008","http://healtheqkg.example.org/ontology#facultySize","750"
"http://healtheqkg.example.org/ontology#A1G2_M008","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#MedicalSchool"
"http://healtheqkg.example.org/ontology#A1G2_M008","http://healtheqkg.example.org/ontology#name","Duke University School of Medicine"
"http://healtheqkg.example.org/ontology#A1G2_M008","http://healtheqkg.example.org/ontology#abstract","Known for its innovative medical education"
"http://healtheqkg.example.org/ontology#A2G11_A003","http://healtheqkg.example.org/ontology#scoredIn","2022"
"http://healtheqkg.example.org/ontology#A2G11_A003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ADIScore"
"http://healtheqkg.example.org/ontology#A1G16_P005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Physician"
"http://healtheqkg.example.org/ontology#A1G16_P005","http://healtheqkg.example.org/ontology#medicalSpecialty","orthopedics"
"http://healtheqkg.example.org/ontology#A1G16_P005","http://healtheqkg.example.org/ontology#graduationYear","2019"
"http://healtheqkg.example.org/ontology#A1G16_P005","http://healtheqkg.example.org/ontology#givenName","David"
"http://healtheqkg.example.org/ontology#A1G16_P005","http://healtheqkg.example.org/ontology#usNPI","5678901234"
"http://healtheqkg.example.org/ontology#A1G16_P005","http://healtheqkg.example.org/ontology#familyName","Wilson"
"http://healtheqkg.example.org/ontology#A1G16_P005","http://healtheqkg.example.org/ontology#gender","male"
"http://healtheqkg.example.org/ontology#A1G16_P005","http://healtheqkg.example.org/ontology#credential","MD"
"http://healtheqkg.example.org/ontology#A1G16_P005","http://healtheqkg.example.org/ontology#affiliatedHospital","http://healtheqkg.example.org/ontology#A1G16_F014"
"http://healtheqkg.example.org/ontology#A2G15_F009","http://healtheqkg.example.org/ontology#address","357 Spruce Rd"
"http://healtheqkg.example.org/ontology#A2G15_F009","http://healtheqkg.example.org/ontology#numberOfEmployees","60"
"http://healtheqkg.example.org/ontology#A2G15_F009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A2G15_F009","http://healtheqkg.example.org/ontology#name","Neighborhood Health Hub"
"http://healtheqkg.example.org/ontology#A2G15_F009","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A2G15_Z011"
"http://healtheqkg.example.org/ontology#A2G15_F009","http://healtheqkg.example.org/ontology#numberOfBeds","20"
"http://healtheqkg.example.org/ontology#A2G15_F009","http://healtheqkg.example.org/ontology#abstract","offers primary care"
"http://healtheqkg.example.org/ontology#A2G7_Z003","http://healtheqkg.example.org/ontology#hasADI","http://healtheqkg.example.org/ontology#A2G7_M004"
"http://healtheqkg.example.org/ontology#A2G7_Z003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ZipCodeArea"
"http://healtheqkg.example.org/ontology#A2G4_P001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Physician"
"http://healtheqkg.example.org/ontology#A2G4_P001","http://healtheqkg.example.org/ontology#medicalSpecialty","neurology"
"http://healtheqkg.example.org/ontology#A2G4_P001","http://healtheqkg.example.org/ontology#graduationYear","2017"
"http://healtheqkg.example.org/ontology#A2G4_P001","http://healtheqkg.example.org/ontology#givenName","Michael"
"http://healtheqkg.example.org/ontology#A2G4_P001","http://healtheqkg.example.org/ontology#usNPI","3456789012"
"http://healtheqkg.example.org/ontology#A2G4_P001","http://healtheqkg.example.org/ontology#familyName","Williams"
"http://healtheqkg.example.org/ontology#A2G4_P001","http://healtheqkg.example.org/ontology#gender","male"
